iteration,loss,training_acc,test_acc
515,0.5121390263951845,0.765625,0.8125
516,0.5108832790496787,0.75,0.75
517,0.5092753591650232,0.734375,0.75
518,0.5096203662194312,0.765625,0.75
519,0.5102906488861334,0.75,0.75
520,0.511685200843599,0.75,0.75
521,0.5099404557824918,0.75,0.75
522,0.5096774508775407,0.71875,0.75
523,0.5108184206479589,0.75,0.75
524,0.5102883725883456,0.75,0.75
525,0.5094879988529846,0.703125,0.75
526,0.5113231855772827,0.75,0.8125
527,0.5100531408282791,0.75,0.75
528,0.5113811208149665,0.75,0.75
529,0.5095294508809769,0.75,0.75
530,0.5094158606828919,0.734375,0.625
531,0.5098836215565157,0.75,0.75
532,0.5103413687285677,0.75,0.75
533,0.5108822054726394,0.75,0.75
534,0.509386595046316,0.703125,0.75
535,0.5093454464441559,0.75,0.75
536,0.5110228825621251,0.75,0.75
537,0.5105470536423731,0.75,0.75
538,0.5104830509865061,0.75,0.75
539,0.5092108734543414,0.71875,0.75
540,0.5084897054236701,0.734375,0.75
541,0.5084595219694694,0.671875,0.75
542,0.5102656781383395,0.734375,0.75
543,0.5096894681621134,0.71875,0.75
544,0.5104751668327543,0.734375,0.625
545,0.5083857975045037,0.671875,0.6875
546,0.507760822075072,0.6875,0.6875
547,0.507760822075072,0.6875,0.6875
548,0.5080047975814544,0.703125,0.6875
549,0.5077608220750717,0.6875,0.6875
550,0.5071071573288268,0.75,0.75
551,0.5081262174196985,0.75,0.75
552,0.5091388630808542,0.71875,0.75
553,0.5074147780679074,0.765625,0.75
554,0.5116424081216877,0.75,0.75
555,0.5075900652599439,0.75,0.6875
556,0.5105365526175305,0.75,0.75
557,0.5072060795199417,0.75,0.75
558,0.5142111193451695,0.75,0.75
559,0.5071434668960846,0.75,0.75
560,0.5084263998352933,0.75,0.75
561,0.5078136422857992,0.75,0.75
562,0.5065629857955132,0.75,0.75
563,0.5072195933384118,0.75,0.75
564,0.5082672450521992,0.75,0.75
565,0.508435799347565,0.75,0.75
566,0.5069633511153794,0.75,0.75
567,0.5066207917494754,0.75,0.75
568,0.5062206848575892,0.75,0.625
569,0.507045753103109,0.71875,0.6875
570,0.5064814528520925,0.734375,0.75
571,0.5068900940239944,0.71875,0.6875
572,0.509644381038341,0.75,0.75
573,0.5062462003900499,0.75,0.6875
574,0.5069880814695753,0.765625,0.8125
575,0.5064784974464162,0.75,0.625
576,0.5079591247579917,0.71875,0.6875
577,0.5066880155682669,0.75,0.75
578,0.5055655561134599,0.71875,0.75
579,0.5052100373726445,0.703125,0.6875
580,0.5063982131948204,0.75,0.6875
581,0.5055229555881067,0.78125,0.75
582,0.5060846117298393,0.765625,0.8125
583,0.5054746920480049,0.703125,0.6875
584,0.5062142230260435,0.765625,0.75
585,0.5055552068392027,0.734375,0.75
586,0.5060933620857873,0.75,0.75
587,0.5054831823381343,0.6875,0.6875
588,0.506554500473041,0.6875,0.6875
589,0.5058803902424626,0.6875,0.75
590,0.5075414511750331,0.703125,0.6875
591,0.5058375025789431,0.71875,0.75
592,0.5082727884670746,0.6875,0.6875
593,0.5056127443510554,0.6875,0.6875
594,0.5089200479651765,0.75,0.75
595,0.5063477793687428,0.734375,0.75
596,0.5064706753525269,0.75,0.75
597,0.5053841095910181,0.75,0.75
598,0.5061560573766994,0.75,0.75
599,0.5051704165525156,0.71875,0.75
600,0.5060504260665072,0.71875,0.6875
601,0.5055192148924832,0.75,0.625
602,0.5061570538850584,0.75,0.6875
603,0.5049714100072364,0.75,0.75
604,0.5053520561383169,0.71875,0.75
605,0.5050692564235855,0.78125,0.75
606,0.5063777113732733,0.65625,0.6875
607,0.5051654566091135,0.703125,0.75
608,0.5084869445417954,0.75,0.8125
609,0.5057406160726542,0.703125,0.6875
610,0.508072302597985,0.75,0.75
611,0.5051896268410145,0.78125,0.6875
612,0.5082398990234458,0.75,0.75
613,0.5062240470870711,0.75,0.6875
614,0.5080723992110037,0.75,0.75
615,0.5049714100072364,0.75,0.75
616,0.5074829210364609,0.75,0.75
617,0.5049714100072368,0.75,0.75
618,0.5069310651606294,0.765625,0.6875
619,0.5054061614548017,0.6875,0.6875
620,0.5063789892881921,0.75,0.75
621,0.5061633367618739,0.765625,0.75
622,0.5052551396381071,0.765625,0.8125
623,0.5052953274210431,0.734375,0.75
624,0.5066055476408786,0.6875,0.6875
625,0.5057016219703644,0.71875,0.75
626,0.5067405327554138,0.703125,0.75
627,0.5051304811976522,0.765625,0.6875
628,0.5051885619231722,0.78125,0.6875
629,0.5048721049059972,0.71875,0.75
630,0.5053879681227881,0.75,0.75
631,0.5049785779834784,0.71875,0.6875
632,0.5049509433811272,0.703125,0.75
633,0.5051215258639479,0.71875,0.75
634,0.5045072843198012,0.703125,0.6875
635,0.5047440592866637,0.71875,0.75
636,0.5043699992194446,0.703125,0.6875
637,0.5052413329660888,0.765625,0.75
638,0.5047724926061329,0.71875,0.75
639,0.5044240740817008,0.71875,0.75
640,0.5046240309563041,0.6875,0.6875
641,0.5050294716247024,0.71875,0.6875
642,0.5044704780147546,0.703125,0.6875
643,0.5051347987091659,0.765625,0.8125
644,0.5044241431917742,0.75,0.75
645,0.5048121911621452,0.75,0.75
646,0.5044366931463422,0.71875,0.6875
647,0.5049352865625468,0.703125,0.6875
648,0.5044828010595193,0.75,0.75
649,0.5045463333487443,0.71875,0.75
650,0.504757077915887,0.6875,0.6875
651,0.5044948069438242,0.78125,0.6875
652,0.5044740160731819,0.703125,0.6875
653,0.5042095679825271,0.703125,0.6875
654,0.5042100342833382,0.71875,0.75
655,0.5041858956513869,0.703125,0.6875
656,0.5040284776637617,0.703125,0.6875
657,0.5048316221682351,0.75,0.8125
658,0.5040354086795347,0.703125,0.6875
659,0.5035362973998462,0.765625,0.75
660,0.5038172591925589,0.765625,0.75
661,0.5032178210597685,0.765625,0.75
662,0.5031900126376204,0.765625,0.75
663,0.5036464708079743,0.765625,0.75
664,0.5033359113237349,0.765625,0.75
665,0.5028749238579946,0.796875,0.75
666,0.5032294508126405,0.796875,0.75
667,0.5027011593373731,0.765625,0.625
668,0.5025110606172544,0.75,0.625
669,0.5028559954973888,0.71875,0.6875
670,0.5026895634514269,0.75,0.625
671,0.5027714700950073,0.703125,0.6875
672,0.502607296690895,0.75,0.6875
673,0.5027379551376543,0.71875,0.75
674,0.5025333291173769,0.734375,0.75
675,0.5027953576351628,0.796875,0.75
676,0.5026095114813718,0.765625,0.625
677,0.502751887740095,0.6875,0.6875
678,0.502514343283305,0.75,0.75
679,0.5029693614952828,0.75,0.625
680,0.5030004753260532,0.734375,0.6875
681,0.5035014287354961,0.765625,0.75
682,0.5025028235758061,0.75,0.625
683,0.5025679318262914,0.703125,0.6875
684,0.5026568468709514,0.75,0.75
685,0.5028331726834346,0.71875,0.6875
686,0.502507536319805,0.78125,0.6875
687,0.5024769522961243,0.765625,0.625
688,0.5025040882089009,0.75,0.75
689,0.5023662638049898,0.796875,0.75
690,0.5023662638049897,0.796875,0.75
691,0.5030001086650469,0.765625,0.75
692,0.5023662638049897,0.796875,0.75
693,0.5022626801093985,0.734375,0.75
694,0.5023121058867939,0.734375,0.75
695,0.5024883361806269,0.75,0.6875
696,0.5026428283777606,0.796875,0.75
697,0.5021758165407744,0.765625,0.6875
698,0.5025971936093316,0.796875,0.75
699,0.5026905346609416,0.796875,0.75
700,0.5023579847927435,0.765625,0.625
701,0.5020202359499417,0.71875,0.6875
702,0.5022395953424164,0.734375,0.6875
703,0.5028888189960115,0.75,0.75
704,0.5021564946275586,0.734375,0.8125
705,0.5023419382047336,0.78125,0.625
706,0.5023195540558969,0.71875,0.6875
707,0.5023006039353395,0.71875,0.6875
708,0.5020081269762056,0.734375,0.6875
709,0.5025392966609057,0.703125,0.6875
710,0.5022634999061467,0.765625,0.6875
711,0.5024860131475891,0.734375,0.6875
712,0.5024423161957969,0.78125,0.625
713,0.5021505445394921,0.734375,0.6875
714,0.5019383911828873,0.734375,0.6875
715,0.5027375618238594,0.71875,0.6875
716,0.5019897046108028,0.703125,0.6875
717,0.5023052542019162,0.78125,0.625
718,0.5021332289861188,0.703125,0.6875
719,0.501826291739634,0.75,0.8125
720,0.5018664438453798,0.765625,0.8125
721,0.5024413284425857,0.765625,0.8125
722,0.5019829441196069,0.765625,0.8125
723,0.50480949881897,0.75,0.75
724,0.5014385164040565,0.734375,0.6875
725,0.5011415278144076,0.78125,0.6875
726,0.5013472039112992,0.78125,0.625
727,0.5011922703377566,0.796875,0.75
728,0.5010693809906527,0.78125,0.6875
729,0.5012239737299029,0.796875,0.75
730,0.5012338095633879,0.78125,0.75
731,0.5022571719422577,0.765625,0.75
732,0.5010562106585692,0.78125,0.625
733,0.5013112501686519,0.78125,0.6875
734,0.5012028288082916,0.75,0.6875
735,0.5008713603602483,0.75,0.75
736,0.5009716031496608,0.734375,0.75
737,0.5015649806076536,0.765625,0.8125
738,0.5008634570820162,0.734375,0.75
739,0.5011155267701612,0.734375,0.6875
740,0.500800172715564,0.734375,0.6875
741,0.5017155652814486,0.765625,0.8125
742,0.5009371385162718,0.734375,0.6875
743,0.5014294326372889,0.75,0.75
744,0.5008858171012095,0.734375,0.6875
745,0.5005462605388846,0.734375,0.6875
746,0.5006726145846909,0.75,0.75
747,0.5003864414588663,0.734375,0.6875
748,0.5003248585047471,0.734375,0.75
749,0.5003523905222889,0.796875,0.75
750,0.5005422959720818,0.734375,0.75
751,0.5002297468210116,0.71875,0.6875
752,0.5003081222351448,0.765625,0.6875
753,0.5010793766774296,0.78125,0.75
754,0.5003024195138043,0.734375,0.75
755,0.5006424410097177,0.78125,0.625
756,0.500247395392828,0.75,0.6875
757,0.5012661328618462,0.796875,0.75
758,0.5002011007972476,0.75,0.6875
759,0.5006373564314099,0.765625,0.625
760,0.5002011007972474,0.75,0.6875
761,0.5000965939500723,0.75,0.8125
762,0.5000965939500721,0.75,0.8125
763,0.4998364949951879,0.78125,0.6875
764,0.4996712682960094,0.734375,0.75
765,0.4997017038549709,0.78125,0.625
766,0.49970897825918004,0.75,0.6875
767,0.5002838723648186,0.78125,0.625
768,0.499962067860627,0.78125,0.625
769,0.5001558223846221,0.75,0.6875
770,0.4998525894067981,0.734375,0.6875
771,0.49966475697543833,0.78125,0.6875
772,0.49980619046589114,0.75,0.6875
773,0.5010501733591681,0.75,0.8125
774,0.4999169625120112,0.71875,0.75
775,0.5003757336706447,0.765625,0.6875
776,0.49984792711803927,0.75,0.6875
777,0.5002080605388407,0.75,0.8125
778,0.4998807135038719,0.75,0.6875
779,0.5004026733397895,0.78125,0.75
780,0.49955981353617945,0.75,0.6875
781,0.49992894529422743,0.75,0.6875
782,0.4995852733395015,0.734375,0.625
783,0.49992554458314475,0.78125,0.75
784,0.4993675313124345,0.765625,0.6875
785,0.4995528028374451,0.734375,0.6875
786,0.4994589422440075,0.75,0.6875
787,0.4997655895487943,0.78125,0.6875
788,0.49996062972433486,0.75,0.8125
789,0.4991574833048794,0.78125,0.75
790,0.49943960077874433,0.796875,0.75
791,0.499755763640369,0.796875,0.6875
792,0.4991476779413255,0.78125,0.625
793,0.49928348940828843,0.796875,0.75
794,0.4993095637755065,0.78125,0.625
795,0.4995060958560755,0.78125,0.75
796,0.499269711234445,0.78125,0.75
797,0.4994958059555289,0.75,0.6875
798,0.4992384477016115,0.78125,0.625
799,0.49881705727840936,0.765625,0.6875
800,0.49886805570231707,0.75,0.6875
801,0.4993516380010349,0.75,0.8125
802,0.49886447537334344,0.75,0.75
803,0.4990209458319159,0.734375,0.6875
804,0.4990800315883322,0.78125,0.6875
805,0.49922450825197884,0.78125,0.6875
806,0.49892134791955234,0.75,0.6875
807,0.49920009821777633,0.75,0.625
808,0.49888745198000756,0.75,0.6875
809,0.49908102165967816,0.765625,0.6875
810,0.4988697948654277,0.765625,0.6875
811,0.49929541433452695,0.734375,0.6875
812,0.49931244783664097,0.71875,0.75
813,0.4992742930552496,0.796875,0.75
814,0.49873813227405916,0.75,0.6875
815,0.499742724990368,0.78125,0.75
816,0.49881869363719594,0.78125,0.625
817,0.4988024612527014,0.78125,0.625
818,0.4987135266340425,0.75,0.625
819,0.49912438499968276,0.796875,0.625
820,0.4987686318995524,0.734375,0.6875
821,0.4986129133907981,0.734375,0.6875
822,0.499014218308876,0.765625,0.6875
823,0.49841270534121207,0.78125,0.6875
824,0.49841270534121196,0.78125,0.6875
825,0.498733485761562,0.734375,0.75
826,0.49867325500446213,0.78125,0.625
827,0.4986404214753457,0.78125,0.6875
828,0.4984301895262914,0.75,0.625
829,0.4984627994661704,0.734375,0.6875
830,0.498686137238215,0.78125,0.6875
831,0.4986615427913631,0.765625,0.8125
832,0.4985201879551904,0.75,0.6875
833,0.49871568506495606,0.78125,0.6875
834,0.49866972915889823,0.734375,0.75
835,0.49874699357259256,0.78125,0.625
836,0.4985873849006126,0.734375,0.6875
837,0.4986541501524604,0.78125,0.6875
838,0.4985825413609091,0.75,0.6875
839,0.49875098072914226,0.765625,0.75
840,0.49859020659394193,0.765625,0.6875
841,0.4983944723231152,0.78125,0.625
842,0.49854951048190155,0.78125,0.625
843,0.49889952391907183,0.78125,0.625
844,0.49836791747375786,0.78125,0.625
845,0.498570233077123,0.75,0.6875
846,0.49845692349894727,0.78125,0.625
847,0.49880724891506245,0.78125,0.6875
848,0.4984405542745279,0.78125,0.6875
849,0.4986284937355208,0.75,0.6875
850,0.4983030699979295,0.75,0.6875
851,0.49946541627760044,0.765625,0.8125
852,0.49832683618105006,0.765625,0.6875
853,0.4989876206586733,0.75,0.6875
854,0.49873870737579873,0.734375,0.75
855,0.4984619400547766,0.78125,0.6875
856,0.49858753945557854,0.75,0.6875
857,0.49868290484042715,0.734375,0.75
858,0.49827311716309863,0.78125,0.6875
859,0.4984153028071645,0.78125,0.75
860,0.4983339211521109,0.78125,0.625
861,0.49854708159407246,0.78125,0.625
862,0.49857104169407973,0.765625,0.6875
863,0.49827533624259934,0.78125,0.6875
864,0.4984412921548655,0.734375,0.6875
865,0.49922899551976935,0.796875,0.75
866,0.49829419671588376,0.734375,0.6875
867,0.4985777349419135,0.78125,0.625
868,0.4984010368111597,0.78125,0.625
869,0.4987155476537348,0.78125,0.75
870,0.4983980216549996,0.765625,0.6875
871,0.4992523439102098,0.78125,0.75
872,0.49854972273936204,0.734375,0.6875
873,0.4985580054857652,0.78125,0.625
874,0.49838337705162883,0.75,0.6875
875,0.4991237218113057,0.734375,0.75
876,0.49826942221786164,0.75,0.6875
877,0.4987710420468817,0.78125,0.75
878,0.4983708823750543,0.75,0.6875
879,0.4983880883757921,0.78125,0.6875
880,0.4983800816063748,0.796875,0.6875
881,0.49856544685259613,0.78125,0.6875
882,0.49847456393884926,0.78125,0.625
883,0.4984751004763164,0.78125,0.6875
884,0.4984278511433025,0.75,0.625
885,0.498969333221049,0.734375,0.75
886,0.4983307204741081,0.75,0.625
887,0.49839885554310526,0.75,0.6875
888,0.4983304207848729,0.78125,0.6875
889,0.4983847936122716,0.78125,0.625
890,0.4983098497993808,0.765625,0.6875
891,0.4984659343796559,0.78125,0.625
892,0.49825042952058896,0.796875,0.6875
893,0.4985131681341618,0.75,0.6875
894,0.4982933890916127,0.8125,0.6875
895,0.49859510097878973,0.8125,0.6875
896,0.49826429433385117,0.75,0.6875
897,0.49843444814278426,0.75,0.6875
898,0.4983718532440813,0.78125,0.625
899,0.49819723633467833,0.75,0.625
900,0.49817461956959586,0.75,0.6875
901,0.4981321509012479,0.78125,0.6875
902,0.49805029527102773,0.75,0.75
903,0.498029314527376,0.765625,0.75
904,0.49831547583230423,0.75,0.75
905,0.4981948916864747,0.75,0.75
906,0.4981045150330167,0.78125,0.6875
907,0.4979907449204719,0.78125,0.6875
908,0.4984274214772535,0.75,0.8125
909,0.4980315524655861,0.765625,0.6875
910,0.49813839119994724,0.734375,0.75
911,0.49809673877491867,0.765625,0.75
912,0.49796139779677917,0.765625,0.6875
913,0.4980093032807296,0.765625,0.6875
914,0.4981010060885882,0.765625,0.75
915,0.4979729922711642,0.78125,0.6875
916,0.4979455678124112,0.765625,0.6875
917,0.4979440076761302,0.765625,0.6875
918,0.4976262176009244,0.78125,0.6875
919,0.4985732154168768,0.78125,0.75
920,0.4975515504325142,0.78125,0.625
921,0.49762937880162633,0.78125,0.625
922,0.49751968833627136,0.78125,0.625
923,0.4974880128383101,0.78125,0.625
924,0.49746456847224346,0.78125,0.625
925,0.4975835615299309,0.78125,0.75
926,0.49754202216309734,0.78125,0.625
927,0.49740821168203725,0.796875,0.6875
928,0.49735638567515755,0.78125,0.6875
929,0.4973890401359606,0.734375,0.6875
930,0.4973785454024448,0.796875,0.6875
931,0.4974650553429179,0.78125,0.625
932,0.49740506742198687,0.75,0.6875
933,0.4974529518066629,0.796875,0.6875
934,0.49746350221283653,0.796875,0.6875
935,0.49761246048093943,0.765625,0.6875
936,0.4973169053744303,0.765625,0.6875
937,0.4972630598447218,0.75,0.625
938,0.49724921984315285,0.78125,0.6875
939,0.4973668537066663,0.734375,0.6875
940,0.4972517611473649,0.796875,0.6875
941,0.4972948027059429,0.765625,0.6875
942,0.49731353268969836,0.8125,0.6875
943,0.49729393119781895,0.75,0.625
944,0.4972771587006689,0.796875,0.625
945,0.49730607647364544,0.75,0.625
946,0.4972716905647412,0.796875,0.6875
947,0.4974222707981942,0.75,0.625
948,0.4972572669005727,0.78125,0.6875
949,0.49731655551239307,0.78125,0.625
950,0.4972802276437564,0.8125,0.6875
951,0.4974244441310669,0.75,0.6875
952,0.4972790330751424,0.75,0.625
953,0.4974500466746355,0.78125,0.625
954,0.4972538972374459,0.75,0.6875
955,0.4972809607344729,0.796875,0.625
956,0.4972407545425013,0.75,0.6875
957,0.49728427783111423,0.78125,0.6875
958,0.49729209153112114,0.796875,0.6875
959,0.4972771812876396,0.75,0.625
960,0.4972597826569976,0.765625,0.6875
961,0.4973371446290306,0.78125,0.625
962,0.4972953203422986,0.796875,0.6875
963,0.4974095789239019,0.78125,0.625
964,0.4972878568710716,0.765625,0.6875
965,0.4973637395040964,0.78125,0.625
966,0.4973954376022457,0.796875,0.6875
967,0.49725286878038366,0.78125,0.6875
968,0.49715101408252305,0.734375,0.6875
969,0.49725929540047914,0.75,0.6875
970,0.49721755095164977,0.765625,0.6875
971,0.4971377413408173,0.765625,0.6875
972,0.497154077267832,0.765625,0.75
973,0.49735291886276356,0.765625,0.75
974,0.49713107132636825,0.765625,0.6875
975,0.4971976431365955,0.765625,0.6875
976,0.49714127792482476,0.765625,0.6875
977,0.4973306315077761,0.734375,0.75
978,0.49720253489789906,0.75,0.75
979,0.4972863490957456,0.75,0.75
980,0.4971691732794507,0.765625,0.6875
981,0.4967782879740267,0.796875,0.6875
982,0.4968059928398177,0.75,0.6875
983,0.4968097953113039,0.796875,0.6875
984,0.4974270210372086,0.75,0.75
985,0.4968025492166461,0.78125,0.6875
986,0.49690199303960436,0.78125,0.75
987,0.49675976541214234,0.796875,0.625
988,0.4969011953165332,0.78125,0.625
989,0.4967059349113752,0.78125,0.625
990,0.49670625713605077,0.78125,0.6875
991,0.4967318674968523,0.78125,0.6875
992,0.49684408080979475,0.78125,0.75
993,0.49670509280778574,0.78125,0.6875
994,0.4969398627625196,0.796875,0.75
995,0.49666070652945743,0.78125,0.625
996,0.4968102657744827,0.78125,0.6875
997,0.4967775891710304,0.78125,0.6875
998,0.49676685164371215,0.78125,0.625
999,0.4967413752341473,0.78125,0.6875
